authorityVice_base	authorityVirtue_base	careVice_base	careVirtue_base	fairnessVice_base	fairnessVirtue_base	loyaltyVice_base	loyaltyVirtue_base	sancityVice_base	sancityVirtue_base
0.009935854002833366	0.007021012715995312	-0.04387360066175461	-0.01154468022286892	-0.0346103310585022	0.013347440399229527	0.04098479077219963	0.028566088527441025	0.014379794709384441	0.047227293252944946
-0.01309232972562313	0.033450908958911896	0.032844264060258865	-0.027484336867928505	0.06779926270246506	0.004128082189708948	-0.005999250337481499	0.009638497605919838	-0.07072484493255615	-0.01956714317202568
0.026910513639450073	0.0012376056984066963	0.018376629799604416	-0.007499803323298693	0.01550707221031189	0.058912668377161026	-0.03974190726876259	0.0008743591606616974	-0.014885005541145802	-0.05487264692783356
0.04245739057660103	0.0602763369679451	0.03665567934513092	0.048291172832250595	0.025248661637306213	0.07767388969659805	0.07861249148845673	0.06357450783252716	0.06467915326356888	0.034126438200473785
-0.02686649188399315	-0.015442454256117344	0.054003067314624786	0.03606720641255379	-0.0004041886131744832	0.05683992803096771	0.006954345386475325	0.059209879487752914	-0.014968227595090866	-0.012757455930113792
0.012468449771404266	0.002501978538930416	-0.03065967559814453	0.009529453702270985	0.042086753994226456	0.015909185633063316	-0.04099670425057411	-0.030934449285268784	0.018855158239603043	0.0049377684481441975
0.04619661718606949	0.04108228534460068	0.04108572378754616	0.003284106496721506	0.03637562319636345	-0.0003689131699502468	-0.002924805972725153	0.018374867737293243	-0.01641087792813778	-0.0218195803463459
0.0993686094880104	0.07074388116598129	0.030083464458584785	0.04649702459573746	0.01890060491859913	-0.010751008056104183	0.06549022346735	0.05543176084756851	0.07488338649272919	0.028446819633245468
-0.02492431551218033	-0.034744471311569214	0.028128303587436676	0.0387965552508831	0.002022169530391693	0.006130978465080261	-0.0686027780175209	0.01575595699250698	0.01761176623404026	-0.03207390755414963
0.07942373305559158	0.04406431317329407	0.07620878517627716	-0.06698864698410034	0.014604412019252777	0.0022048912942409515	0.05590888857841492	0.02823328785598278	0.05407242476940155	0.03446830436587334
-0.03622505068778992	0.012049276381731033	-0.06755416095256805	-0.005741852801293135	-0.08602852374315262	-0.006496889516711235	-0.06560114026069641	0.0012537494767457247	-0.06814102828502655	-0.029780171811580658
-0.07869091629981995	-0.0275931004434824	-0.034123048186302185	-0.032601241022348404	-0.037223514169454575	-0.08931653946638107	-0.041081905364990234	-0.04447086900472641	-0.04314205422997475	-0.07256115227937698
-0.017874348908662796	-0.057822633534669876	-0.052117690443992615	-0.044153980910778046	-0.04387678951025009	-0.014878485351800919	0.0004149465821683407	-0.06447046995162964	-0.07913105189800262	-0.025964878499507904
-0.02058085985481739	-0.016084015369415283	0.011055443435907364	-0.00662179896607995	-0.06592362374067307	-0.026580294594168663	-0.047451864928007126	-0.10094667971134186	0.02759864181280136	-0.01738627441227436
0.023927420377731323	0.0047257402911782265	0.05872953683137894	0.005343535915017128	0.034386567771434784	0.03350934013724327	0.009815743193030357	0.010164089500904083	0.041842930018901825	0.08571116626262665
-0.06814258545637131	-0.06909170746803284	-0.016699139028787613	-0.02651694416999817	-0.0617549791932106	-0.036573175340890884	-0.034629613161087036	-0.02054884470999241	-0.03938199579715729	0.038472287356853485
-0.021316248923540115	-0.04269309714436531	-0.015455568209290504	-0.0020698874723166227	-0.022041568532586098	-0.03755146637558937	0.0540488176047802	-0.040058813989162445	-0.003772890195250511	-0.0537283793091774
-0.0850440263748169	-0.03420887142419815	-0.05732809752225876	-0.07438762485980988	-0.011804059147834778	0.03586675599217415	-0.04254851117730141	-0.016571611166000366	0.01522499043494463	-0.02404654584825039
0.029232684522867203	0.0491328164935112	0.06902219355106354	0.026234015822410583	0.051052942872047424	0.019594969227910042	0.04927324503660202	0.02798556163907051	-0.0007136091589927673	0.03971974179148674
0.012336814776062965	-0.0062942965887486935	0.01873595267534256	-0.055003657937049866	0.01734192855656147	-0.0026493072509765625	-0.027060821652412415	-0.014247870072722435	-0.04675350338220596	0.013562927953898907
-0.0053064702078700066	-0.010379384271800518	-0.01783432811498642	0.017232993617653847	-0.01773037575185299	0.02496546134352684	0.011005359701812267	0.050555288791656494	-0.002300927648320794	-0.005393718834966421
0.013795096427202225	-0.0028467681258916855	-0.0006103789201006293	0.007033731788396835	-0.0402168333530426	-0.07570216059684753	-0.03003052994608879	-0.004082202911376953	0.06588814407587051	0.050332751125097275
0.008551214821636677	0.016941750422120094	-0.04750286042690277	0.032791849225759506	0.02083960548043251	-0.025234846398234367	-0.008467499166727066	0.04437628388404846	-0.011341389268636703	0.04167679324746132
-0.03200145438313484	-0.06688877195119858	-0.05064256116747856	-0.10223647207021713	-0.05647764354944229	-0.06789296120405197	-0.05407461151480675	-0.07002396881580353	-0.030377211049199104	-0.0446450300514698
-0.06273749470710754	-0.023286715149879456	-0.003921417985111475	0.027911722660064697	-0.07012926787137985	-0.03281886503100395	-0.02130458503961563	0.004990318790078163	-0.0729646161198616	-0.08223485201597214
-0.042229846119880676	-0.020492464303970337	-0.0014602132141590118	-0.05320393666625023	-0.00728008896112442	-0.09214138984680176	0.027101224288344383	-0.049085430800914764	-0.029024994000792503	-0.04842457175254822
-0.022133776918053627	-0.046265631914138794	-0.04366166889667511	0.02826640196144581	0.006707183085381985	-0.03860154002904892	0.022466357797384262	0.005305277183651924	0.037919312715530396	-0.048127077519893646
-0.026464976370334625	-0.0089263329282403	0.02049531601369381	-0.009822550229728222	-0.012471347115933895	-0.00764848617836833	0.034277111291885376	0.02150149829685688	0.031003061681985855	0.04282558336853981
0.01247820071876049	0.013601595535874367	0.01798287034034729	0.06164511293172836	0.021430745720863342	0.040235698223114014	0.09078767895698547	0.05013342574238777	0.040582962334156036	0.019478533416986465
0.05565054714679718	0.03252699598670006	0.02692040242254734	0.04066617041826248	-0.04935922473669052	0.040653251111507416	0.007899461314082146	-0.026328610256314278	0.003099794965237379	0.06665544956922531
0.0011766518000513315	0.004744495265185833	-0.038675494492053986	0.0058524515479803085	0.0036381371319293976	-0.027469564229249954	0.028049662709236145	-0.004028383642435074	0.0007179873064160347	0.0033653248101472855
-0.028611162677407265	-0.05729168653488159	-0.02014191821217537	-0.03490000218153	-0.02814723178744316	-0.0078706881031394	-0.00047770701348781586	-0.003093468025326729	-0.004366779699921608	0.004900625441223383
-0.0010560089722275734	0.00380112137645483	-0.006192544940859079	-0.037235815078020096	-0.02828293666243553	-0.01182631216943264	-0.021693486720323563	-0.001113757025450468	-0.01081389095634222	-0.05093594267964363
-0.04771577939391136	-0.08232290297746658	0.04054871201515198	-0.0134156234562397	-0.056481897830963135	-0.0002680337056517601	-0.019016128033399582	-0.0419158972799778	0.008806854486465454	-0.038384031504392624
0.049555372446775436	0.061790503561496735	0.02238028682768345	-0.0029576376546174288	0.03962518647313118	0.003115901257842779	0.009835254400968552	-0.011111839674413204	0.07755769789218903	0.0036291200667619705
-0.020519496873021126	-0.009222118183970451	-0.0905141532421112	-0.02094455435872078	-0.014172153547406197	0.015484930016100407	-0.010179183445870876	0.04408864676952362	-0.023016855120658875	0.029787635430693626
0.05354016646742821	0.009077574126422405	0.0247727632522583	0.04446670040488243	0.04292812943458557	0.01851220428943634	0.04205000773072243	0.013704811222851276	0.06139564886689186	0.02573063038289547
0.01632361114025116	0.052240628749132156	-0.015102549456059933	0.004171271342784166	-0.007061465177685022	0.00833631120622158	0.031127821654081345	0.044995542615652084	0.007683930452913046	0.013807004317641258
0.02173185534775257	-0.022754553705453873	-0.023676322773098946	-0.07447770237922668	0.04135477915406227	0.01693783700466156	0.03362559527158737	0.027009207755327225	-0.018223827704787254	0.01932165026664734
0.026820311322808266	0.005567745305597782	0.024566974490880966	-0.013473142869770527	0.042372677475214005	0.09276546537876129	0.021870136260986328	0.013093451969325542	-0.05621772259473801	-0.0066298809833824635
0.010147477500140667	-0.004956584423780441	-0.0009100232273340225	-0.006375558208674192	0.011788807809352875	0.042051978409290314	-0.053351305425167084	-0.04760121926665306	0.02126859501004219	0.015529236756265163
-0.012768058106303215	0.021034376695752144	-0.05987221375107765	0.010434200055897236	0.018916822969913483	0.025958959013223648	-0.09424649178981781	-0.04179038852453232	-0.006054269149899483	-0.048012975603342056
-0.1026126891374588	-0.08822637051343918	-0.027490340173244476	-0.07238715142011642	-0.024455435574054718	-0.06015993654727936	-0.10229180753231049	-0.04582305625081062	-0.0723867267370224	-0.06046455353498459
0.015041526407003403	-0.027356106787919998	-0.02562805451452732	-0.012467201799154282	0.037442222237586975	-0.008229028433561325	0.03988258168101311	0.016330339014530182	0.04740459471940994	-0.07216458022594452
-0.017354469746351242	-0.0178937129676342	-0.004282820969820023	0.01846662349998951	0.05647934228181839	0.012756126932799816	0.03548228368163109	0.006127750501036644	-0.020531952381134033	-0.05063652619719505
0.026904389262199402	0.08676035702228546	0.07467110455036163	0.1140613779425621	0.0651249885559082	0.09112739562988281	0.08961022645235062	0.0490560382604599	0.055542975664138794	0.0898345559835434
-0.01081196777522564	0.0482848696410656	0.05872507765889168	0.027502605691552162	0.01678374409675598	0.07697203010320663	-0.006583202630281448	0.0297236405313015	-0.003383840434253216	0.04698093608021736
-0.0014597396366298199	-0.008258041925728321	0.0033683243673294783	-0.026955440640449524	-0.04616071656346321	-0.024246318265795708	-0.040963348001241684	-0.03221684694290161	0.01576746441423893	0.0026368885301053524
0.035213157534599304	0.008014757186174393	-0.016049474477767944	0.05605519562959671	0.029626773670315742	0.07407136261463165	0.07496679574251175	0.05770654231309891	0.02181128039956093	-0.04029042646288872
-0.03720042109489441	-0.004130173474550247	-0.05119863525032997	-0.07605733722448349	-0.03229902312159538	-0.04914195090532303	0.006427726708352566	0.008021717891097069	-0.03823151811957359	0.0028276629745960236
-0.016681816428899765	-0.012031021527945995	0.034267865121364594	-0.06110542267560959	0.021145273000001907	0.008031664416193962	0.005786924157291651	-0.025262780487537384	0.024312254041433334	-0.011977283284068108
-0.01589358225464821	-0.058122389018535614	-0.02969791367650032	-0.029193690046668053	-0.0118757588788867	0.008100174367427826	0.00699852779507637	-0.03992366045713425	0.00415033008903265	-0.038449931889772415
-0.013472534716129303	-0.014536846429109573	-0.015308476984500885	0.0013181804679334164	-0.06797219812870026	-0.07090426981449127	-0.02108721062541008	-0.02004128508269787	0.013035742565989494	-0.0033952146768569946
-0.013700596988201141	-0.050900235772132874	-0.04616624116897583	-0.04935144633054733	-0.0020763748325407505	-0.01946990005671978	-0.018293503671884537	-0.06227530539035797	0.03256231173872948	0.014551326632499695
0.05577776953577995	-0.00444042356684804	0.07039400935173035	0.055660903453826904	0.08026242256164551	0.05061513930559158	0.037248216569423676	0.048579245805740356	0.08288595080375671	0.049801092594861984
0.006782891228795052	0.0324903279542923	-0.04740627110004425	0.014405898749828339	0.011806756258010864	0.01665058359503746	0.07656249403953552	0.02566489577293396	0.01952378638088703	0.013768723234534264
-0.01986071839928627	0.022145923227071762	-0.04852108284831047	-0.007072746753692627	-0.007722768001258373	0.05654073506593704	0.017674937844276428	-0.00818273052573204	0.028803154826164246	0.05545206740498543
0.0155714126303792	0.03680944815278053	0.07872365415096283	-0.005941892042756081	0.008816777728497982	0.07556156069040298	0.003980858251452446	-0.05304601415991783	-0.004058472812175751	-0.008321279659867287
-0.07190598547458649	-0.012698592618107796	0.012357871979475021	0.036617133766412735	0.016195857897400856	0.00783396977931261	-0.04926440119743347	-0.018694810569286346	0.027839835733175278	0.0023986054584383965
-0.044489894062280655	0.02362797036767006	-0.006888257339596748	-0.03695707395672798	-0.06647153198719025	-0.061293572187423706	-0.05252842232584953	-0.015334893018007278	-0.04608441889286041	0.006624351255595684
-0.026852425187826157	-0.018197156488895416	0.0073154643177986145	-0.023261547088623047	0.02950999140739441	-0.03819235414266586	0.03269091621041298	-0.011665010824799538	0.055866219103336334	-0.06967033445835114
-0.0012520179152488708	0.005900347605347633	0.06026626378297806	0.05788012966513634	-0.04540034383535385	0.008338846266269684	0.042991939932107925	-0.016918540000915527	-0.01982993260025978	0.0011661318130791187
0.01466321386396885	-0.0217150766402483	-0.06923770904541016	-0.055691417306661606	0.022117281332612038	-0.025804731994867325	-0.03787079453468323	-0.03627173975110054	0.00197469349950552	-0.02108043245971203
0.06845948845148087	-0.0479569211602211	0.08976299315690994	0.009070193395018578	0.047013066709041595	-0.021978972479701042	0.08715654164552689	-0.021974317729473114	0.01645715907216072	-0.02556750178337097
0.027245357632637024	0.012589197605848312	0.0027757161296904087	0.041485801339149475	-0.0010445639491081238	-0.05803004279732704	-0.006945574656128883	-0.007415066007524729	-0.0018165595829486847	-0.021548811346292496
-0.007539363112300634	0.05600542575120926	0.03408348560333252	-0.0012845834717154503	0.0449831523001194	0.05178403854370117	0.02685476467013359	-0.0023688701912760735	0.039408665150403976	0.042070601135492325
-0.03810509294271469	-0.07349025458097458	0.0036710305139422417	-0.1004277914762497	-0.0788298025727272	-0.044599782675504684	-0.06884217262268066	-0.08677878975868225	0.006874084006994963	-0.07405238598585129
0.043647244572639465	-0.0026998408138751984	-0.02332926169037819	-0.027077691629529	-0.01064552366733551	0.006775062996894121	-0.018821286037564278	-0.03401103988289833	-0.0020363908261060715	-0.02709566429257393
0.04226416349411011	0.029399946331977844	0.0028714239597320557	-0.025300730019807816	0.008929458446800709	0.040206246078014374	0.016716841608285904	0.020965691655874252	0.0722958892583847	0.09579773247241974
0.024663560092449188	0.009882357902824879	-0.00622674822807312	0.08525566011667252	0.048371151089668274	0.040758080780506134	0.052645303308963776	0.026427073404192924	0.013921873643994331	0.05379518121480942
0.019743934273719788	0.06671181321144104	0.0482366643846035	0.010686292313039303	0.0254755187779665	0.0339505597949028	-0.015759345144033432	0.00888795591890812	-0.033215589821338654	-0.004904136061668396
0.01491403765976429	0.03994192183017731	0.04004441946744919	0.012997960671782494	-0.011304466053843498	0.053403325378894806	0.009552830830216408	0.01966715045273304	-0.002084532752633095	0.011785728856921196
0.0066766561940312386	-0.06804099678993225	-0.07711434364318848	-0.014105163514614105	0.03729895129799843	0.03474785387516022	0.030213885009288788	-0.011616868898272514	-0.046271469444036484	-0.0381445474922657
0.02240932360291481	-0.012617290019989014	0.027629826217889786	-0.02654608152806759	-0.026726331561803818	-0.04565410315990448	0.021499520167708397	0.04497701674699783	0.004364445805549622	0.016479285433888435
-0.007119449321180582	-0.009088602848351002	-0.06583303213119507	-0.033987682312726974	0.03149157017469406	0.058445096015930176	0.05596721172332764	0.03156449645757675	0.010580934584140778	0.026387758553028107
-0.012314326129853725	-0.0030511226505041122	0.004962609149515629	0.034692857414484024	0.08069435507059097	0.010074641555547714	0.059195660054683685	0.020522482693195343	-0.05105007067322731	-0.03227335959672928
0.03518609702587128	0.020349185913801193	-0.07321669906377792	-0.028393544256687164	-0.04248856008052826	-0.020413154736161232	0.023974131792783737	0.011217888444662094	0.02291925624012947	0.027298230677843094
-0.06428948044776917	-0.04463861882686615	-0.05467204004526138	-0.051425136625766754	-0.010895900428295135	-0.0012078182771801949	-0.050311438739299774	-0.06389786303043365	-0.028598207980394363	-0.04439394921064377
-0.009825089946389198	0.012040529400110245	0.015766074880957603	-0.009190192446112633	-0.0012339083477854729	0.044589269906282425	-0.027616601437330246	-0.0010228045284748077	-0.004815305583178997	0.10580645501613617
-0.05120300501585007	-0.013754567131400108	0.015334021300077438	-0.05089991167187691	-0.03260961174964905	-0.0047311317175626755	-0.02861294522881508	-0.04003582522273064	0.008091309107840061	-0.024037355557084084
0.003175191581249237	0.04335551708936691	0.0077827973291277885	0.058044783771038055	0.04876234382390976	0.08493173867464066	0.07217393070459366	0.08463894575834274	0.035385992377996445	0.07468655705451965
0.022248750552535057	0.004444037098437548	0.03348737210035324	0.04159648343920708	0.02597474306821823	-0.015757614746689796	0.04225153848528862	0.012935406528413296	0.026543620973825455	0.07570477575063705
-0.06046672165393829	-0.0028270711190998554	-0.03309708461165428	-0.02479242905974388	0.009512700140476227	0.009759803302586079	-0.037411004304885864	-0.0017322860658168793	-0.037509553134441376	0.014372333884239197
0.020309647545218468	0.020036425441503525	-0.017927994951605797	0.002102901227772236	0.024511050432920456	-0.024456312879920006	0.02136620506644249	-0.0541144460439682	0.0020958916284143925	0.007100728340446949
-0.013880097307264805	-0.009692126885056496	-0.008745684288442135	-0.06814161688089371	-0.003809466026723385	0.007379041984677315	0.0005728304386138916	-0.05025273561477661	-0.011320631019771099	-0.02292179875075817
-0.009290775284171104	-0.021459106355905533	-0.01597128063440323	0.03210024908185005	0.0005008699372410774	-0.028460493311285973	0.0034244211856275797	0.05217766761779785	0.029057161882519722	-0.003047136589884758
0.02883642353117466	0.016447529196739197	0.05867646634578705	0.052848029881715775	0.0576106533408165	0.05318370461463928	0.03699163347482681	0.021776415407657623	0.0603962317109108	0.030176842585206032
-0.0792577788233757	-0.033060912042856216	-0.055470772087574005	-0.060307715088129044	-0.0405435785651207	-0.018244827166199684	0.026563629508018494	0.017484955489635468	-0.06129948049783707	0.015407542698085308
0.06786756962537766	0.023845406249165535	0.061809390783309937	-0.004217488691210747	0.06931234896183014	0.02699437364935875	0.05407392606139183	-0.013017351739108562	0.04813460260629654	0.0306687131524086
-0.0034296661615371704	0.020623525604605675	-0.07109224051237106	0.009086545556783676	0.003983865492045879	-0.03202694654464722	-0.01980624347925186	-0.0009803734719753265	-0.03468781337141991	0.018120888620615005
0.06218768656253815	0.029921330511569977	-0.012514390051364899	0.0518791489303112	0.018841274082660675	0.044263336807489395	0.0019769761711359024	-0.010145280510187149	-0.019201738759875298	0.025999441742897034
0.008638443425297737	0.003956612199544907	-0.11212585866451263	-0.09828347712755203	-0.01645713485777378	-0.03059190697968006	-0.0029400880448520184	0.04369155317544937	-0.056227631866931915	-0.0442262664437294
0.015603997744619846	0.001958920620381832	-0.09170342981815338	0.021304816007614136	-0.049994342029094696	0.014813453890383244	-0.07708004862070084	-0.00570374121889472	0.00243348628282547	-0.024410393089056015
-0.015560947358608246	0.004547652322798967	-0.011365476995706558	0.01757672056555748	0.01998016983270645	-0.02700064517557621	0.012838483788073063	0.00923529639840126	-0.016299668699502945	0.02990221604704857
0.0050719380378723145	-0.0023645441979169846	-0.012319246307015419	-0.007637600414454937	0.011224232614040375	0.04604304954409599	0.007353357505053282	0.004134202841669321	0.010161918587982655	0.03892659768462181
0.02633102983236313	0.015295673161745071	0.020383454859256744	0.08236661553382874	0.02080683223903179	0.01818813383579254	-0.013769484125077724	0.006265265867114067	0.06714504212141037	0.05457005277276039
-0.06625696271657944	0.027538934722542763	-0.05688203126192093	-0.003913216758519411	-0.03335680067539215	-0.03238489851355553	-0.04673420265316963	0.007843020372092724	0.0019016657024621964	-0.027772800996899605
-0.008582278154790401	-0.013739046640694141	-0.01084682997316122	-0.0465141162276268	-0.07708972692489624	0.08198770880699158	-0.011366413906216621	-0.03134272247552872	-0.02394670993089676	-0.047483161091804504
0.009768565185368061	-0.09704960137605667	0.020571744069457054	-0.0517149418592453	-0.023642875254154205	-0.08159767091274261	0.04623046889901161	-0.027268651872873306	0.05162155255675316	-0.011739357374608517
0.003292628563940525	-0.02981841377913952	-0.04543188586831093	-0.0435311533510685	-0.06690056622028351	-0.13935726881027222	0.04053948447108269	0.014872358180582523	-0.07073255628347397	-0.05260279402136803
0.07474546879529953	0.023172536864876747	0.007107954937964678	0.03666944056749344	-0.010047873482108116	0.01620062068104744	0.06195303797721863	0.01749284937977791	-0.0005127768963575363	0.03132214769721031
0.005675417371094227	0.020745474845170975	-0.044225115329027176	0.034819867461919785	0.0009249234572052956	-0.015177525579929352	-0.02367757447063923	0.01812794804573059	0.03942903131246567	0.0317583903670311
-0.002707897685468197	0.007136661559343338	-0.0775139182806015	-0.020149849355220795	-0.03902377188205719	-0.002546869218349457	-0.04846620932221413	-0.04443259537220001	-0.03170645236968994	-0.014032031409442425
0.011717227287590504	-0.045081060379743576	0.020305301994085312	0.02707821875810623	0.02662413753569126	0.00965491496026516	-0.029947619885206223	0.00961160846054554	0.08137986063957214	0.04238703101873398
0.0358138382434845	0.0420498251914978	0.049397699534893036	-0.000822210218757391	0.040141761302948	-0.025722958147525787	0.05319206416606903	0.0016547618433833122	0.006000159773975611	0.0065464661456644535
-0.031991779804229736	0.03356977924704552	-0.02542920410633087	0.0313316285610199	-0.0222616046667099	0.03367245942354202	0.032733768224716187	0.026502825319767	0.006144172511994839	0.04285425692796707
-0.01956874504685402	-0.01331897173076868	-0.0546816885471344	0.007421587593853474	0.04427892342209816	-0.006290314253419638	0.01821385696530342	0.029775476083159447	0.033809687942266464	-0.02438081055879593
0.003636125475168228	-0.017901349812746048	0.015363680198788643	-0.02490694262087345	0.01831042394042015	0.01822054013609886	-0.0313236229121685	-0.02909524366259575	0.0355580598115921	-0.0023076655343174934
-0.02035575732588768	0.053473398089408875	-0.025333531200885773	-0.03323538601398468	-0.0019196486100554466	-0.008789502084255219	0.03688330203294754	0.03790779411792755	0.012653421610593796	-0.05434928834438324
-0.03741515427827835	-0.05345926433801651	-0.008189363405108452	-0.08385911583900452	-0.028317373245954514	-0.00281581562012434	-0.0831046998500824	-0.053920868784189224	-0.07173474133014679	0.011672694236040115
0.05279803276062012	0.008650727570056915	0.03572099283337593	-0.008228662423789501	0.05683159828186035	0.037502601742744446	0.008682440966367722	0.013887610286474228	0.08951409161090851	-0.00014561647549271584
